Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY27,OUT049,2948.213050845612
NCP54,OUT013,2090.1811956494557
NCZ41,OUT049,2012.746346639708
DRL49,OUT013,2081.0554708180607
FDI05,OUT018,1237.0518070334062
FDY56,OUT045,3978.82842481882
DRC13,OUT013,2037.7134205810803
NCV29,OUT017,2990.787189244365
FDR24,OUT049,1351.0510733304004
FDZ34,OUT018,2972.037379879383
FDP37,OUT035,2062.239420618931
FDX08,OUT027,5294.043787387741
FDS57,OUT045,2052.934902310316
NCG18,OUT049,1648.5274169136412
FDK25,OUT018,2519.042283693527
FDH53,OUT049,1351.464490186819
DRI59,OUT018,3401.917393897657
FDA52,OUT046,2806.190025859727
FDT20,OUT010,114.5621468053445
FDE36,OUT019,395.0452592780634
FDI24,OUT017,2923.032832156996
FDB28,OUT018,2952.077167482403
FDV11,OUT017,2911.834881189886
FDP01,OUT046,2445.233978211408
FDD34,OUT027,4110.446174288079
FDJ50,OUT027,1222.8807257089054
FDZ44,OUT013,1943.894477089281
DRO59,OUT035,1256.1021664931384
DRB48,OUT045,627.402679040334
FDR21,OUT018,2649.089902050795
NCE42,OUT010,567.8722929228662
FDO23,OUT046,1397.876369604829
NCE30,OUT018,3198.8210340123755
FDQ22,OUT035,602.8937896004883
FDY01,OUT045,1875.4372467211224
FDS08,OUT017,2877.3397634894745
FDG28,OUT018,3487.348699720369
FDQ51,OUT018,612.1634335561884
FDB05,OUT017,3879.429042202094
FDO56,OUT049,1933.984008929548
FDE02,OUT018,1283.124076716799
FDN45,OUT017,3653.344094051374
FDS09,OUT013,707.6568767268313
NCA54,OUT018,2804.613527413839
FDP09,OUT010,532.3026516069228
FDC53,OUT045,1575.3078005427735
NCM55,OUT017,3282.022617610344
FDL09,OUT018,2547.3667076559227
FDA11,OUT019,267.4195754197304
FDA50,OUT045,1563.2160656194258
FDC23,OUT017,3005.0426135914563
FDE22,OUT049,2563.433836007416
FDD23,OUT046,3272.5729516600973
NCA29,OUT049,2916.212987691928
FDK38,OUT046,2502.463343459209
DRC13,OUT046,2119.663486250404
NCP43,OUT049,2976.8514570953066
FDX28,OUT049,1614.4354940197602
FDF08,OUT049,1404.3343054866511
FDZ33,OUT046,2526.8610788821507
FDD10,OUT049,2921.13691595046
FDO58,OUT017,2612.369764170453
FDI50,OUT017,4065.8366983828014
FDO58,OUT045,2625.074778117849
FDX08,OUT013,3067.5867411518675
NCK17,OUT010,174.5621468053445
FDF39,OUT035,4448.327229674529
FDU45,OUT010,308.4541692324399
NCJ18,OUT018,1762.2248915213047
DRC27,OUT019,629.6784978658407
DRC25,OUT035,1416.1055632806929
FDU59,OUT035,2646.767222615845
FDU28,OUT035,3240.335567831301
NCP30,OUT046,693.9741803354917
FDB39,OUT018,931.6354060590273
FDE41,OUT013,1443.42888691005
DRH11,OUT010,188.2274594123446
FDA58,OUT045,3732.1783061188753
FDU50,OUT046,1944.79862501019
FDM34,OUT013,2097.182665860401
FDM44,OUT027,2890.908351476753
FDR39,OUT045,3032.2744590721395
FDM25,OUT045,2926.0271822201494
FDQ49,OUT049,2504.845127873793
DRH25,OUT018,870.1911152518982
FDM09,OUT027,4214.205054870917
FDL44,OUT019,446.0778731444392
NCR42,OUT018,592.7206869895383
DRL59,OUT046,931.4909019005412
FDX43,OUT013,2641.673032600193
DRK47,OUT010,629.3156453982718
FDU48,OUT018,1846.5034129506807
FDY12,OUT045,803.2669395458496
NCN43,OUT018,1934.787981003917
NCM55,OUT018,3010.169636033043
FDQ21,OUT027,2905.022869966984
FDX13,OUT035,4193.010845835233
NCK30,OUT027,5951.140336308141
FDG20,OUT049,2892.2316763464023
DRG27,OUT017,705.9081940996942
FDY14,OUT018,3889.14846347658
FDP59,OUT035,1731.8611815041993
FDU60,OUT017,2718.7706259156075
NCC18,OUT019,462.81194551192334
DRJ39,OUT017,3880.27277766275
FDS07,OUT049,1958.5874127921177
FDM08,OUT027,5875.930107833905
FDP51,OUT045,2060.73016734693
FDU16,OUT035,1431.8187824665963
FDH12,OUT013,1711.653852221962
DRE48,OUT010,531.1316717359941
NCL42,OUT027,5950.130827461266
FDR21,OUT045,2857.356852991294
NCW29,OUT035,2214.203533796582
FDO11,OUT013,4125.530064695805
NCM31,OUT049,2124.62104005458
FDV35,OUT019,419.1108622282165
FDF58,OUT017,1012.4050358749672
NCE43,OUT049,2771.649760648699
FDA02,OUT035,2737.601883631316
DRL37,OUT010,174.5621468053445
FDR24,OUT018,1359.0298151214372
FDW59,OUT049,1411.0064564018917
FDS22,OUT049,721.2422047278804
FDW24,OUT017,790.0629166808338
FDU24,OUT035,1566.3295302392537
FDA21,OUT027,5426.353291645115
FDH58,OUT027,2902.9067580265137
FDW36,OUT018,1603.9788329141934
FDI45,OUT027,4553.062841262149
FDU01,OUT018,2806.8856578823043
FDF35,OUT027,2900.2167780155364
FDU43,OUT019,630.1838508642533
FDE24,OUT019,411.1300182424831
FDK50,OUT049,2606.563157816577
FDG31,OUT045,1074.0757311875584
FDC60,OUT045,1395.2744854829034
FDL36,OUT013,1432.1795010719334
FDP21,OUT013,3143.3078067564934
FDW16,OUT045,1432.9493928246602
FDX02,OUT017,4022.474136601161
FDQ58,OUT027,4041.706718610028
FDT51,OUT046,1856.2203209638365
FDD59,OUT049,1370.4833828068863
NCM42,OUT018,1617.2720752945702
FDA57,OUT018,600.8552697924811
FDZ48,OUT035,1779.0839610360113
FDE46,OUT045,2533.6120066528297
NCZ30,OUT019,315.9959926123193
FDB56,OUT017,3263.643791221689
FDA25,OUT027,2892.510182804126
FDD20,OUT013,2203.899771421753
FDL25,OUT013,1417.5681528714738
NCO18,OUT049,2953.3870250249693
FDJ45,OUT017,646.2252541900632
FDR12,OUT035,2902.5180245380216
NCF19,OUT010,174.6836664162926
FDK25,OUT046,2691.0526594004014
NCR17,OUT046,2014.662300655096
FDC52,OUT046,2553.859609138298
NCA54,OUT017,3095.9325378960734
FDR45,OUT010,629.275863280268
NCM19,OUT049,2000.189283598016
FDF39,OUT027,5951.140336308141
FDX23,OUT049,1576.9871621635275
FDD58,OUT027,2881.966143372899
FDX28,OUT013,1649.862672637997
NCD31,OUT013,2716.6775024036783
FDU57,OUT018,2347.160767565023
FDI27,OUT046,785.4092236287009
NCM42,OUT046,1733.9745105642394
FDD32,OUT027,2538.1034627319677
FDI34,OUT013,3737.705726500741
NCM29,OUT049,2223.461044311346
FDG46,OUT018,1733.7024987134753
DRC01,OUT010,178.72161512577006
FDB15,OUT027,5951.140336308141
NCA17,OUT027,4021.204115090143
FDF10,OUT046,2583.863965539824
FDR26,OUT027,5224.256308515475
FDI02,OUT049,1831.4917874336709
NCM54,OUT010,315.72311382225075
FDF14,OUT013,2479.3754894195404
FDJ33,OUT010,315.3971107104293
FDM20,OUT035,4183.254377709672
FDC03,OUT027,5606.857303071806
NCX05,OUT046,1984.02252949838
NCM41,OUT027,2703.30615613733
NCU29,OUT010,422.8368933361066
FDQ59,OUT017,1399.4848993081766
FDH46,OUT010,281.98193566714724
FDH09,OUT013,778.5052305972556
NCD06,OUT045,767.5556352535467
FDC15,OUT035,2660.3689783802024
DRD37,OUT027,1241.0279034099472
FDT28,OUT027,4021.204115090143
FDR28,OUT027,4174.738268995255
FDT38,OUT017,1416.2338675002493
FDV34,OUT027,1885.199404283661
FDY52,OUT035,1043.184930450574
FDB34,OUT013,1458.0661712525105
DRL23,OUT018,1580.5387825952096
DRB24,OUT046,2498.911922874632
FDJ50,OUT046,954.3193092127711
FDQ49,OUT035,2608.665067596535
FDP20,OUT035,2094.059303339
FDV19,OUT027,4121.795449934627
NCR54,OUT045,3125.6696654333214
FDO09,OUT010,631.4815589332289
FDS57,OUT018,1894.8540928497484
FDN10,OUT049,2019.0562475360668
FDV23,OUT049,2114.7664131846545
FDY28,OUT049,3604.309793453501
DRG51,OUT013,2707.065322490181
FDD45,OUT019,267.4195754197304
NCL18,OUT027,5592.101814176794
NCM29,OUT013,2201.1605551545663
FDF17,OUT027,5613.739568950866
FDE22,OUT017,2631.6050199439824
FDQ22,OUT017,643.9281933932335
FDS01,OUT013,3012.9054079453413
FDW35,OUT027,1240.6042441292868
FDJ33,OUT046,2089.0109996850365
NCF54,OUT035,2959.99812043264
FDE09,OUT013,1775.4854789752133
NCE06,OUT045,2631.09701815095
DRH49,OUT049,1397.5147748267495
FDY43,OUT045,2839.4903549118544
NCT05,OUT017,4182.3544320245865
FDZ34,OUT045,3174.133881981036
FDL38,OUT017,1432.5658764443383
FDZ31,OUT017,3282.6702671832613
FDR14,OUT035,944.2221461900808
NCN54,OUT049,1388.650282648235
NCC42,OUT027,2908.725024083973
FDK08,OUT017,1673.3473219381765
FDP59,OUT013,1722.1073069016152
FDV22,OUT035,2752.670940358973
FDD33,OUT035,3782.5002415590216
DRE60,OUT027,5951.140336308141
FDK52,OUT046,3761.227335684997
FDA02,OUT017,2630.4699849651256
FDM56,OUT049,1732.4351193447285
FDE57,OUT035,2148.469382835261
FDM32,OUT045,1453.6524765344343
NCQ30,OUT027,2904.0174562168063
FDQ27,OUT027,2852.510182804126
FDT60,OUT027,2865.022869966984
FDU43,OUT049,4025.8727618485095
NCO55,OUT035,1677.6961685431509
FDG02,OUT045,2945.184913803008
FDJ28,OUT013,3101.7346694951207
FDP40,OUT045,1808.186355819557
FDJ38,OUT045,3090.212323924736
NCC54,OUT017,3763.638241387509
NCZ41,OUT046,2034.4321073657773
FDK38,OUT019,380.2455354875444
FDU52,OUT013,2453.039999329553
FDC40,OUT046,1304.9384821181025
NCR30,OUT017,1204.052516090568
NCN18,OUT017,1783.311128760805
FDB50,OUT035,1316.2949969532892
FDG04,OUT013,3005.508069916885
FDR26,OUT035,2852.3892747974137
NCT17,OUT018,2938.8434753643087
FDX35,OUT027,5910.205084273975
FDS12,OUT046,2059.4306526874693
NCZ29,OUT027,2867.290190193134
FDB38,OUT010,410.3796558707612
FDP12,OUT013,616.7405558583037
FDP22,OUT046,815.6992456591116
FDS26,OUT018,3765.1194856812704
FDR52,OUT046,3250.320481395277
DRJ13,OUT046,2592.0656181687527
FDU48,OUT027,2867.290190193134
FDE29,OUT035,966.9597569083928
NCT29,OUT049,2077.8643843328296
DRK37,OUT018,2954.5979508836253
FDK55,OUT046,1396.2673578320246
FDR07,OUT046,1563.7269203418473
FDO21,OUT027,5889.592356826263
FDK46,OUT049,4314.577672460892
FDB12,OUT045,1684.1178939899137
FDT31,OUT027,5389.522296045
FDJ33,OUT045,2009.507880235356
FDC26,OUT027,2861.3995924143383
NCQ02,OUT045,2938.534983315052
FDP08,OUT010,490.6671015283062
FDB11,OUT027,5893.173130583378
FDV55,OUT013,2595.9740000907937
FDW20,OUT049,2121.679835277879
NCJ18,OUT019,275.8789108797477
FDC41,OUT018,1228.677951583364
FDE14,OUT027,2849.871789685769
FDG35,OUT013,2758.9228412275133
FDF45,OUT035,917.2561933504212
FDS19,OUT027,2340.660802443502
FDS58,OUT019,409.2091293125861
FDA26,OUT017,3890.4856699610136
FDM32,OUT049,1397.7535174327263
FDL45,OUT046,2150.6495563930025
FDZ55,OUT049,2512.156254759243
FDY37,OUT049,2200.5968402201984
FDO46,OUT046,3064.856527549058
FDQ60,OUT046,1998.1508411094867
FDA19,OUT018,1814.47139068808
FDL15,OUT046,2514.4608674695232
FDM10,OUT018,3191.363140484688
NCL05,OUT017,646.0936324668662
DRK49,OUT010,134.5621468053445
NCE18,OUT027,5911.140336308141
FDG40,OUT049,633.8199887732399
DRI59,OUT045,3890.815437977701
FDK28,OUT035,4234.008770823119
NCD06,OUT019,134.5621468053445
FDO11,OUT019,590.0588749993769
FDK27,OUT046,2101.709147473295
FDT43,OUT027,1209.5290437836138
FDD38,OUT018,1569.7333934342057
FDA16,OUT049,3881.335382127815
FDL14,OUT027,4001.706718610028
NCM17,OUT049,721.0042394957909
FDD20,OUT045,2154.227522892473
FDA40,OUT045,1362.6456855143672
FDL43,OUT045,1355.2610915136968
FDV15,OUT045,1647.1664234412433
FDE52,OUT046,1395.638854102693
NCL17,OUT010,367.4854961184434
NCJ31,OUT045,3683.5527127513215
FDR60,OUT045,1314.7907621450722
NCA18,OUT035,1898.3631727296604
FDS21,OUT027,1541.0210329105328
FDW09,OUT035,1352.183362566105
FDL26,OUT035,2612.2848602412573
FDS47,OUT018,1291.9856147402788
FDC39,OUT046,3407.9086875692333
FDT51,OUT035,1806.9148871479929
FDK40,OUT035,4376.415294490185
NCG19,OUT045,3639.821121893892
FDZ07,OUT046,996.2433084412068
FDF08,OUT027,2654.929944516884
FDO04,OUT013,951.1903889066964
FDK41,OUT018,1288.491888285504
FDP15,OUT049,3960.4959382058623
NCD43,OUT018,1545.8055837947036
NCP18,OUT013,2494.881453628485
FDZ51,OUT046,1443.2023841919386
DRH13,OUT035,1673.997586888457
FDF38,OUT045,670.239595722436
NCI43,OUT045,717.4963517086258
FDM38,OUT027,1337.1428606833272
FDS03,OUT013,1126.8607350692096
DRJ47,OUT017,2849.8005281586493
FDT50,OUT010,228.03747871056595
FDV02,OUT046,2825.887022755205
NCG18,OUT017,1690.894143141648
FDW52,OUT046,2631.389175125157
FDS40,OUT035,624.1746364494672
FDN31,OUT017,3227.3264788151305
FDA37,OUT045,1996.194166443391
FDA15,OUT046,4145.090404846884
FDL39,OUT046,3026.323366437824
FDJ53,OUT045,2013.2558562015968
FDX22,OUT013,3614.331051899588
NCZ42,OUT045,4058.798665383911
FDD56,OUT027,4655.69365257081
FDD40,OUT017,2989.9820315587394
FDS50,OUT013,3876.4193477582
NCN14,OUT013,3100.051144439264
FDT15,OUT013,3128.212889716647
NCS18,OUT027,2854.6724087742987
NCO26,OUT010,274.60067777338713
FDF58,OUT018,974.1617909207288
NCB19,OUT013,1371.5813110142456
FDH26,OUT017,2137.1020774176354
DRB24,OUT027,3997.343878509527
FDA49,OUT018,1329.586906869196
FDB32,OUT045,1539.320012042184
FDI36,OUT017,3203.98690670788
NCA17,OUT010,377.4916580969072
FDH22,OUT013,2032.666277299888
NCM26,OUT018,2319.990482534267
FDT15,OUT027,5384.69840300322
FDB16,OUT018,1319.7763435855964
NCP54,OUT027,2865.022869966984
FDJ36,OUT013,1682.0787041845056
FDO28,OUT045,1956.09626868872
FDU09,OUT013,945.0427342882808
FDF29,OUT017,2190.063781297532
FDY08,OUT013,2055.851388895493
DRJ59,OUT018,552.0544745165619
FDT23,OUT027,2349.5465909026625
FDU15,OUT018,547.5866551713715
FDT47,OUT013,1550.7263643904746
FDI53,OUT019,413.7352961082662
FDR59,OUT018,3812.129968621254
FDD53,OUT035,652.4638277987177
FDY51,OUT017,3767.1993513749176
FDT04,OUT049,654.5074111613467
FDU51,OUT049,2824.204404079021
FDG14,OUT035,2559.904810995064
NCU06,OUT045,3811.128791573685
DRG25,OUT046,3192.461529250493
DRH49,OUT035,1397.6515394502355
FDN15,OUT035,2209.8200026977584
FDL43,OUT018,1271.8369488316812
NCT18,OUT049,3226.50482585228
NCB31,OUT013,3976.626175665195
FDK57,OUT035,1967.541969431945
FDY04,OUT019,411.11561980300496
NCP54,OUT046,2140.1681158386777
FDF41,OUT013,3701.177105770136
FDM01,OUT045,1690.4943779254577
FDW03,OUT045,1684.9474236264118
FDF28,OUT045,2092.929027209584
FDY37,OUT017,2193.1856300158465
FDQ03,OUT017,3868.8471962668327
FDP51,OUT027,2863.1197351059286
FDJ40,OUT017,1835.712573497512
FDC32,OUT049,1411.8806466511692
DRI49,OUT027,2536.53105979434
NCW54,OUT017,904.2077890889356
FDF09,OUT017,652.6871498241667
FDP45,OUT018,3540.021944855266
DRJ23,OUT018,2927.644719869509
FDS59,OUT017,1840.2048016137871
FDY08,OUT046,2077.911291609574
FDX16,OUT049,2465.3515092069447
FDY16,OUT018,2963.9543729991874
FDK32,OUT035,2613.050758634518
FDQ22,OUT013,622.9915379768137
NCC31,OUT018,2350.4325594556976
FDG58,OUT049,2472.3808414444143
DRF48,OUT013,3143.5899928736644
DRH36,OUT049,1202.6309306786525
NCR30,OUT035,1272.7124920834574
FDB03,OUT019,590.0170014074375
FDZ28,OUT027,2867.290190193134
FDR35,OUT017,3164.877052447237
DRD15,OUT027,5911.140336308141
FDJ33,OUT019,275.9959926123193
FDA56,OUT010,275.3971107104293
FDP56,OUT046,755.4506922322851
NCT30,OUT046,754.3610093146825
FDK15,OUT017,1650.008935563674
FDH44,OUT018,2294.812044317608
FDV01,OUT013,2476.0683271403946
DRG03,OUT017,2523.9979390230383
FDG50,OUT027,2654.929944516884
FDR16,OUT010,562.7965488353157
FDZ60,OUT046,1672.4214066241973
DRG03,OUT045,2555.3097647282475
FDS56,OUT018,3819.495226108552
FDU33,OUT045,729.0616595178708
DRD27,OUT035,1576.734962652674
FDW22,OUT046,3912.492101416564
DRA24,OUT045,2579.202802528084
FDF38,OUT049,671.6866031811383
FDX48,OUT013,2526.5092241913003
FDS58,OUT018,2423.6983917512475
FDC32,OUT046,1398.9286113513006
NCQ29,OUT045,3955.884068487493
DRK39,OUT018,1306.7618141457526
NCS38,OUT017,1900.4509276033216
DRO47,OUT013,1752.736045914682
DRG27,OUT027,1202.0529052303048
FDC57,OUT027,5552.101814176794
FDS55,OUT046,2454.5269993414927
NCJ06,OUT018,1795.994528057589
FDO01,OUT019,270.4363908456389
NCM55,OUT045,3117.808918744221
FDC52,OUT049,2503.143473680165
FDQ15,OUT045,1330.3578543084889
NCT30,OUT027,1207.4610949249252
NCR42,OUT027,1194.5941237334994
FDD28,OUT035,897.3494587775604
FDQ34,OUT049,1674.5374092622733
FDZ12,OUT027,2877.079854407515
DRE13,OUT019,204.4729525031537
NCN07,OUT019,276.8478978450351
FDM28,OUT035,3115.889759000913
FDI10,OUT017,2917.496307901155
FDQ25,OUT013,2718.775248133535
FDA38,OUT010,588.9589424362673
DRI13,OUT049,3817.143900868514
FDY20,OUT027,2655.857350916721
NCZ53,OUT035,3191.5838717555825
NCM31,OUT013,2557.662811179616
DRB01,OUT017,3248.283217780489
DRF37,OUT046,4055.78122082586
NCF42,OUT049,2846.3346211219214
FDF16,OUT018,2287.047206047763
FDB41,OUT013,694.7614969405802
FDR34,OUT013,4010.971623033901
FDR15,OUT018,2333.539900458879
NCV42,OUT019,269.1151953983555
FDW51,OUT035,3647.267537234764
FDU36,OUT017,1579.8931810841525
FDX60,OUT049,1331.3131103704186
FDY03,OUT035,1872.5191438222837
FDW55,OUT045,4134.276506376766
FDT01,OUT010,556.0615118217539
FDG58,OUT013,2490.188244670421
FDK21,OUT017,4159.639299642738
NCS41,OUT019,456.118544596844
FDS10,OUT045,2921.046526781691
NCT53,OUT046,2542.2866589652995
FDJ28,OUT018,2910.441907146165
FDX44,OUT045,1390.046383625508
FDT20,OUT018,569.1262685290512
FDO44,OUT017,1761.1858029140635
NCX17,OUT049,3617.4809735085832
FDY01,OUT017,1936.5714888437328
FDJ12,OUT027,5663.8146852710415
DRK35,OUT018,557.681331529945
FDD47,OUT019,420.8534783423887
NCM53,OUT035,1677.567349571976
FDO45,OUT013,1406.104773727962
NCM42,OUT010,265.4536506281196
FDE04,OUT046,2861.8513940256707
NCI30,OUT027,5910.130827461266
FDZ19,OUT013,2862.8419237861103
FDW57,OUT013,2892.464973815256
FDA25,OUT013,1685.3184940326255
FDT22,OUT046,918.079873103744
FDP51,OUT013,1967.2632313712693
FDD48,OUT027,2862.9067580265137
FDY39,OUT035,3202.474009216872
FDO48,OUT010,585.2539477246696
FDD23,OUT027,5386.353291645115
DRN35,OUT027,1195.182036705114
FDT01,OUT035,3640.040246455938
FDC20,OUT010,143.21558989265267
DRJ35,OUT035,974.8637945844188
FDB32,OUT046,1463.3962035131904
FDL24,OUT046,2860.3219138770987
NCV42,OUT035,1816.6416265510952
FDZ46,OUT046,1697.0603215830124
FDC15,OUT013,2529.972762526432
FDD08,OUT019,134.5621468053445
FDY50,OUT049,1356.4978126867836
FDD36,OUT013,2070.419357370425
FDG57,OUT027,1207.3539443000714
FDL21,OUT018,562.7660701160622
FDN16,OUT027,2850.908351476753
FDJ09,OUT027,1205.4002827006211
FDS01,OUT010,437.0842224756603
FDV33,OUT017,4318.247870933024
DRE12,OUT017,1889.275641381919
FDR07,OUT013,1561.7989969441085
FDP48,OUT010,466.3296694568138
NCB55,OUT035,908.7231267160524
FDQ08,OUT013,1020.2450520308151
FDR34,OUT035,4189.215483737908
FDO33,OUT046,1769.0894218739677
FDP13,OUT045,693.4457251297052
FDX12,OUT049,4132.725117589896
NCT06,OUT049,2626.3370647578145
FDR16,OUT019,561.5636355969796
FDE36,OUT046,2545.230961869097
FDZ36,OUT049,3249.910264089337
FDV13,OUT045,1403.377031074609
NCZ17,OUT035,632.507618023745
FDU56,OUT045,3044.076390832652
FDM09,OUT035,2946.269609194462
FDV02,OUT017,2900.3650923381097
FDS34,OUT018,1649.1195178203325
FDA11,OUT049,1536.7718533363154
FDP09,OUT017,3706.849037387446
FDB29,OUT027,2862.9067580265137
FDT19,OUT017,2881.593723753557
DRH15,OUT017,698.8269337143082
FDY38,OUT046,3674.477041191095
FDF14,OUT027,3993.363837005772
FDN48,OUT010,226.39058657607595
FDQ12,OUT013,3895.44064704068
NCJ43,OUT045,2861.0315279838446
FDE17,OUT019,381.94843747545326
FDB05,OUT035,3938.406212618251
FDH10,OUT045,2981.410599571613
NCR06,OUT017,653.6979052507997
FDU32,OUT018,1852.573145745246
FDD56,OUT049,2896.2147707542767
FDO36,OUT018,2827.3319869420125
FDH16,OUT010,222.2839106251412
FDX10,OUT018,563.2037858292265
FDZ37,OUT017,1393.5075336100906
FDU31,OUT010,561.7060693681278
DRC49,OUT049,2069.724608989489
FDL15,OUT045,2518.36422022503
FDN32,OUT019,473.7777253488799
DRH59,OUT027,1765.0380974502466
NCU29,OUT049,2448.899357697599
FDR37,OUT019,461.19584485635454
FDS14,OUT018,2334.9582360339828
FDU02,OUT027,5911.140336308141
FDJ08,OUT035,3245.661706526032
NCZ06,OUT045,3781.010439450689
FDO31,OUT049,1363.710135328382
FDH31,OUT018,1552.8968169576203
FDS58,OUT017,2566.1274301326525
NCA53,OUT027,1207.1025295212933
FDF50,OUT046,3228.1504690477523
NCW42,OUT049,3816.117234894776
NCQ17,OUT045,2534.4042134039696
FDK51,OUT018,3859.6334778562914
NCW41,OUT010,383.7216179478884
NCR29,OUT017,894.8219176849747
FDB08,OUT019,389.7032337008405
FDA40,OUT027,2607.78422941749
FDL14,OUT018,2357.784706538716
FDB47,OUT046,3573.2927934172485
FDO03,OUT035,4046.290481928545
DRK13,OUT019,489.44576756784176
FDX13,OUT010,590.5347237216762
FDF52,OUT046,3225.9525777447934
FDT11,OUT013,3105.263727278048
FDB08,OUT013,2491.1293406625878
FDQ28,OUT018,2389.8991923843537
FDD29,OUT045,4149.797460562885
NCQ29,OUT027,5911.140336308141
NCO02,OUT013,1124.8480229115432
FDR56,OUT010,490.5443695930357
NCM54,OUT049,2106.650830051803
FDP51,OUT035,1939.018744999428
FDT38,OUT013,1409.2214607971505
FDZ20,OUT018,3561.9082396905824
FDJ53,OUT013,2016.0603815656727
FDX13,OUT049,4086.9174007883694
FDP58,OUT035,3728.195601500317
NCK31,OUT019,136.5829406029165
FDA35,OUT018,1820.4222980569064
FDV37,OUT018,2949.136545361612
NCO07,OUT027,5663.8146852710415
FDA20,OUT045,3110.746488237609
FDZ59,OUT035,2749.096481481491
